Variable,Value
x2#1#2#28#4#1#1,0.0
x2#1#2#28#4#1#2,0.0
x2#1#2#28#4#1#3,0.0
x2#1#2#28#4#2#1,0.0
x2#1#2#28#4#2#2,0.0
x2#1#2#28#4#3#1,0.0
x2#1#2#28#4#3#2,0.0
x2#1#2#28#4#3#3,0.0
x2#1#2#28#4#3#4,0.0
x2#1#2#28#4#3#5,0.0
x2#1#2#28#5#1#1,0.0
x2#1#2#28#5#1#2,0.0
x2#1#2#28#5#1#3,0.0
x2#1#2#28#5#2#1,8.46
x2#1#2#28#5#2#2,12.96
x2#1#2#28#5#3#1,0.0
x2#1#2#28#5#3#2,0.0
x2#1#2#28#5#3#3,0.0
x2#1#2#28#5#3#4,0.0
x2#1#2#28#5#3#5,0.0
x2#1#2#29#4#1#1,0.0
x2#1#2#29#4#1#2,0.0
x2#1#2#29#4#1#3,0.0
x2#1#2#29#4#2#1,0.0
x2#1#2#29#4#2#2,0.0
x2#1#2#29#4#3#1,0.0
x2#1#2#29#4#3#2,0.0
x2#1#2#29#4#3#3,0.0
x2#1#2#29#4#3#4,0.0
x2#1#2#29#4#3#5,0.0
x2#1#2#29#5#1#1,0.0
x2#1#2#29#5#1#2,15.679999999999922
x2#1#2#29#5#1#3,0.0
x2#1#2#29#5#2#1,0.0
x2#1#2#29#5#2#2,0.0
x2#1#2#29#5#3#1,0.0
x2#1#2#29#5#3#2,0.0
x2#1#2#29#5#3#3,0.0
x2#1#2#29#5#3#4,0.0
x2#1#2#29#5#3#5,0.0
x2#1#2#30#4#1#1,0.0
x2#1#2#30#4#1#2,0.0
x2#1#2#30#4#1#3,0.0
x2#1#2#30#4#2#1,0.0
x2#1#2#30#4#2#2,0.0
x2#1#2#30#4#3#1,0.0
x2#1#2#30#4#3#2,0.0
x2#1#2#30#4#3#3,0.0
x2#1#2#30#4#3#4,0.0
x2#1#2#30#4#3#5,0.0
x2#1#2#30#5#1#1,0.0
x2#1#2#30#5#1#2,0.0
x2#1#2#30#5#1#3,0.0
x2#1#2#30#5#2#1,0.0
x2#1#2#30#5#2#2,0.0
x2#1#2#30#5#3#1,0.0
x2#1#2#30#5#3#2,0.0
x2#1#2#30#5#3#3,0.0
x2#1#2#30#5#3#4,0.0
x2#1#2#30#5#3#5,0.0
x2#1#3#1#3#1#1,0.0
x2#1#3#1#3#1#2,0.0
x2#1#3#1#3#1#3,0.0
x2#1#3#1#3#2#1,0.0
x2#1#3#1#3#2#2,0.0
x2#1#3#1#3#3#1,0.0
x2#1#3#1#3#3#2,0.0
x2#1#3#1#3#3#3,0.0
x2#1#3#1#3#3#4,0.0
x2#1#3#1#3#3#5,0.0
x2#1#3#2#5#1#1,0.0
x#1#3#0#5#1#1,0.0
x2#1#3#2#5#1#2,0.0
x#1#3#0#5#1#2,0.0
x2#1#3#2#5#1#3,0.0
x#1#3#0#5#1#3,0.0
x2#1#3#2#5#2#1,0.0
x#1#3#0#5#2#1,0.0
x2#1#3#2#5#2#2,0.0
x#1#3#0#5#2#2,0.0
x2#1#3#2#5#3#1,0.0
x#1#3#0#5#3#1,0.0
x2#1#3#2#5#3#2,0.0
x#1#3#0#5#3#2,0.0
x2#1#3#2#5#3#3,0.0
x#1#3#0#5#3#3,0.0
x2#1#3#2#5#3#4,0.0
x#1#3#0#5#3#4,0.0
x2#1#3#2#5#3#5,0.0
x#1#3#0#5#3#5,0.0
x2#1#3#2#3#1#1,0.0
x2#1#3#2#3#1#2,0.0
x2#1#3#2#3#1#3,0.0
x2#1#3#2#3#2#1,0.0
x2#1#3#2#3#2#2,0.0
x2#1#3#2#3#3#1,0.0
x2#1#3#2#3#3#2,0.0
x2#1#3#2#3#3#3,0.0
x2#1#3#2#3#3#4,0.0
x2#1#3#2#3#3#5,0.0
x2#1#3#3#5#1#1,0.0
x2#1#3#3#5#1#2,0.0
x2#1#3#3#5#1#3,0.0
x2#1#3#3#5#2#1,0.0
x2#1#3#3#5#2#2,0.0
x2#1#3#3#5#3#1,0.0
x2#1#3#3#5#3#2,0.0
x2#1#3#3#5#3#3,0.0
x2#1#3#3#5#3#4,0.0
x2#1#3#3#5#3#5,0.0
x2#1#3#3#3#1#1,0.0
x2#1#3#3#3#1#2,0.0
x2#1#3#3#3#1#3,0.0
x2#1#3#3#3#2#1,0.0
x2#1#3#3#3#2#2,0.0
x2#1#3#3#3#3#1,0.0
x2#1#3#3#3#3#2,0.0
x2#1#3#3#3#3#3,0.0
x2#1#3#3#3#3#4,0.0
x2#1#3#3#3#3#5,0.0
x2#1#3#4#5#1#1,0.0
x2#1#3#4#5#1#2,0.0
x2#1#3#4#5#1#3,0.0
x2#1#3#4#5#2#1,0.0
x2#1#3#4#5#2#2,0.0
x2#1#3#4#5#3#1,0.0
x2#1#3#4#5#3#2,0.0
x2#1#3#4#5#3#3,0.0
x2#1#3#4#5#3#4,0.0
x2#1#3#4#5#3#5,0.0
x2#1#3#4#3#1#1,0.0
x2#1#3#4#3#1#2,0.0
x2#1#3#4#3#1#3,0.0
x2#1#3#4#3#2#1,0.0
x2#1#3#4#3#2#2,0.0
x2#1#3#4#3#3#1,0.0
x2#1#3#4#3#3#2,0.0
x2#1#3#4#3#3#3,0.0
x2#1#3#4#3#3#4,0.0
x2#1#3#4#3#3#5,0.0
x2#1#3#5#5#1#1,0.0
x2#1#3#5#5#1#2,0.0
x2#1#3#5#5#1#3,0.0
x2#1#3#5#5#2#1,0.0
x2#1#3#5#5#2#2,0.0
x2#1#3#5#5#3#1,0.0
x2#1#3#5#5#3#2,0.0
x2#1#3#5#5#3#3,0.0
x2#1#3#5#5#3#4,0.0
x2#1#3#5#5#3#5,0.0
x2#1#3#5#3#1#1,0.0
x2#1#3#5#3#1#2,0.0
x2#1#3#5#3#1#3,0.0
x2#1#3#5#3#2#1,0.0
x2#1#3#5#3#2#2,0.0
x2#1#3#5#3#3#1,0.0
x2#1#3#5#3#3#2,0.0
x2#1#3#5#3#3#3,0.0
x2#1#3#5#3#3#4,0.0
x2#1#3#5#3#3#5,0.0
x2#1#3#6#5#1#1,0.0
x2#1#3#6#5#1#2,0.0
x2#1#3#6#5#1#3,0.0
x2#1#3#6#5#2#1,0.0
x2#1#3#6#5#2#2,0.0
x2#1#3#6#5#3#1,0.0
x2#1#3#6#5#3#2,0.0
x2#1#3#6#5#3#3,0.0
x2#1#3#6#5#3#4,0.0
x2#1#3#6#5#3#5,0.0
x2#1#3#6#3#1#1,0.0
x2#1#3#6#3#1#2,0.0
x2#1#3#6#3#1#3,0.0
x2#1#3#6#3#2#1,0.0
x2#1#3#6#3#2#2,0.0
x2#1#3#6#3#3#1,0.0
x2#1#3#6#3#3#2,0.0
x2#1#3#6#3#3#3,0.0
x2#1#3#6#3#3#4,0.0
x2#1#3#6#3#3#5,0.0
x2#1#3#7#5#1#1,0.0
x2#1#3#7#5#1#2,0.0
x2#1#3#7#5#1#3,0.0
x2#1#3#7#5#2#1,0.0
x2#1#3#7#5#2#2,0.0
x2#1#3#7#5#3#1,25.0
x2#1#3#7#5#3#2,0.0
x2#1#3#7#5#3#3,0.0
x2#1#3#7#5#3#4,0.0
x2#1#3#7#5#3#5,0.0
x2#1#3#7#3#1#1,0.0
x2#1#3#7#3#1#2,0.0
x2#1#3#7#3#1#3,0.0
x2#1#3#7#3#2#1,0.0
x2#1#3#7#3#2#2,0.0
x2#1#3#7#3#3#1,0.0
x2#1#3#7#3#3#2,0.0
x2#1#3#7#3#3#3,0.0
x2#1#3#7#3#3#4,0.0
x2#1#3#7#3#3#5,0.0
x2#1#3#8#5#1#1,0.0
x2#1#3#8#5#1#2,0.0
x2#1#3#8#5#1#3,0.0
x2#1#3#8#5#2#1,0.0
x2#1#3#8#5#2#2,0.0
x2#1#3#8#5#3#1,0.0
x2#1#3#8#5#3#2,0.0
x2#1#3#8#5#3#3,0.0
x2#1#3#8#5#3#4,0.0
x2#1#3#8#5#3#5,0.0
x2#1#3#8#3#1#1,0.0
x2#1#3#8#3#1#2,0.0
x2#1#3#8#3#1#3,0.0
x2#1#3#8#3#2#1,0.0
x2#1#3#8#3#2#2,0.0
x2#1#3#8#3#3#1,0.0
x2#1#3#8#3#3#2,0.0
x2#1#3#8#3#3#3,0.0
x2#1#3#8#3#3#4,0.0
x2#1#3#8#3#3#5,0.0
x2#1#3#9#5#1#1,0.0
x2#1#3#9#5#1#2,0.0
x2#1#3#9#5#1#3,0.0
x2#1#3#9#5#2#1,0.0
x2#1#3#9#5#2#2,0.0
x2#1#3#9#5#3#1,0.0
x2#1#3#9#5#3#2,0.0
x2#1#3#9#5#3#3,0.0
x2#1#3#9#5#3#4,0.0
x2#1#3#9#5#3#5,0.0
x2#1#3#9#3#1#1,0.0
x2#1#3#9#3#1#2,0.0
x2#1#3#9#3#1#3,0.0
x2#1#3#9#3#2#1,0.0
x2#1#3#9#3#2#2,0.0
x2#1#3#9#3#3#1,0.0
x2#1#3#9#3#3#2,0.0
x2#1#3#9#3#3#3,0.0
x2#1#3#9#3#3#4,0.0
x2#1#3#9#3#3#5,0.0
x2#1#3#10#5#1#1,0.0
x2#1#3#10#5#1#2,0.0
x2#1#3#10#5#1#3,0.0
x2#1#3#10#5#2#1,0.0
x2#1#3#10#5#2#2,0.0
x2#1#3#10#5#3#1,0.0
x2#1#3#10#5#3#2,0.0
x2#1#3#10#5#3#3,0.0
x2#1#3#10#5#3#4,25.0
x2#1#3#10#5#3#5,0.0
x2#1#3#10#3#1#1,0.0
x2#1#3#10#3#1#2,0.0
x2#1#3#10#3#1#3,0.0
x2#1#3#10#3#2#1,0.0
x2#1#3#10#3#2#2,0.0
x2#1#3#10#3#3#1,0.0
x2#1#3#10#3#3#2,0.0
x2#1#3#10#3#3#3,0.0
x2#1#3#10#3#3#4,0.0
x2#1#3#10#3#3#5,0.0
x2#1#3#11#5#1#1,0.0
x2#1#3#11#5#1#2,0.0
x2#1#3#11#5#1#3,0.0
x2#1#3#11#5#2#1,0.0
x2#1#3#11#5#2#2,0.0
x2#1#3#11#5#3#1,0.0
x2#1#3#11#5#3#2,0.0
x2#1#3#11#5#3#3,0.0
x2#1#3#11#5#3#4,0.0
x2#1#3#11#5#3#5,0.0
x2#1#3#11#3#1#1,0.0
x2#1#3#11#3#1#2,0.0
x2#1#3#11#3#1#3,0.0
x2#1#3#11#3#2#1,0.0
x2#1#3#11#3#2#2,0.0
x2#1#3#11#3#3#1,0.0
x2#1#3#11#3#3#2,0.0
x2#1#3#11#3#3#3,0.0
x2#1#3#11#3#3#4,0.0
x2#1#3#11#3#3#5,0.0
x2#1#3#12#5#1#1,0.0
x2#1#3#12#5#1#2,0.0
x2#1#3#12#5#1#3,0.0
x2#1#3#12#5#2#1,0.0
x2#1#3#12#5#2#2,0.0
x2#1#3#12#5#3#1,0.0
x2#1#3#12#5#3#2,0.0
x2#1#3#12#5#3#3,0.0
x2#1#3#12#5#3#4,0.0
x2#1#3#12#5#3#5,0.0
x2#1#3#12#3#1#1,0.0
x2#1#3#12#3#1#2,0.0
x2#1#3#12#3#1#3,0.0
x2#1#3#12#3#2#1,0.0
x2#1#3#12#3#2#2,0.0
x2#1#3#12#3#3#1,0.0
x2#1#3#12#3#3#2,0.0
x2#1#3#12#3#3#3,0.0
x2#1#3#12#3#3#4,0.0
x2#1#3#12#3#3#5,0.0
x2#1#3#13#5#1#1,0.0
x2#1#3#13#5#1#2,0.0
x2#1#3#13#5#1#3,0.0
x2#1#3#13#5#2#1,0.0
x2#1#3#13#5#2#2,0.0
x2#1#3#13#5#3#1,0.0
x2#1#3#13#5#3#2,0.0
x2#1#3#13#5#3#3,0.0
x2#1#3#13#5#3#4,0.0
x2#1#3#13#5#3#5,0.0
x2#1#3#13#3#1#1,0.0
x2#1#3#13#3#1#2,0.0
x2#1#3#13#3#1#3,0.0
x2#1#3#13#3#2#1,0.0
x2#1#3#13#3#2#2,0.0
x2#1#3#13#3#3#1,0.0
x2#1#3#13#3#3#2,0.0
x2#1#3#13#3#3#3,0.0
x2#1#3#13#3#3#4,0.0
x2#1#3#13#3#3#5,0.0
x2#1#3#14#5#1#1,0.0
x2#1#3#14#5#1#2,0.0
x2#1#3#14#5#1#3,0.0
x2#1#3#14#5#2#1,0.0
x2#1#3#14#5#2#2,0.0
x2#1#3#14#5#3#1,0.0
x2#1#3#14#5#3#2,0.0
x2#1#3#14#5#3#3,0.0
x2#1#3#14#5#3#4,0.0
x2#1#3#14#5#3#5,0.0
x2#1#3#14#3#1#1,0.0
x2#1#3#14#3#1#2,0.0
x2#1#3#14#3#1#3,0.0
x2#1#3#14#3#2#1,0.0
x2#1#3#14#3#2#2,0.0
x2#1#3#14#3#3#1,0.0
x2#1#3#14#3#3#2,0.0
x2#1#3#14#3#3#3,0.0
x2#1#3#14#3#3#4,0.0
x2#1#3#14#3#3#5,0.0
x2#1#3#15#5#1#1,0.0
x2#1#3#15#5#1#2,0.0
x2#1#3#15#5#1#3,0.0
x2#1#3#15#5#2#1,0.0
x2#1#3#15#5#2#2,0.0
x2#1#3#15#5#3#1,0.0
x2#1#3#15#5#3#2,0.0
x2#1#3#15#5#3#3,0.0
x2#1#3#15#5#3#4,0.0
x2#1#3#15#5#3#5,25.0
x2#1#3#15#3#1#1,0.0
x2#1#3#15#3#1#2,0.0
x2#1#3#15#3#1#3,0.0
x2#1#3#15#3#2#1,0.0
x2#1#3#15#3#2#2,0.0
x2#1#3#15#3#3#1,0.0
x2#1#3#15#3#3#2,0.0
x2#1#3#15#3#3#3,0.0
x2#1#3#15#3#3#4,0.0
x2#1#3#15#3#3#5,0.0
x2#1#3#16#5#1#1,0.0
x2#1#3#16#5#1#2,0.0
x2#1#3#16#5#1#3,0.0
x2#1#3#16#5#2#1,0.0
x2#1#3#16#5#2#2,0.0
x2#1#3#16#5#3#1,25.0
x2#1#3#16#5#3#2,0.0
x2#1#3#16#5#3#3,0.0
x2#1#3#16#5#3#4,0.0
x2#1#3#16#5#3#5,0.0
x2#1#3#16#3#1#1,0.0
x2#1#3#16#3#1#2,0.0
x2#1#3#16#3#1#3,0.0
x2#1#3#16#3#2#1,0.0
x2#1#3#16#3#2#2,0.0
x2#1#3#16#3#3#1,0.0
x2#1#3#16#3#3#2,0.0
x2#1#3#16#3#3#3,0.0
x2#1#3#16#3#3#4,0.0
x2#1#3#16#3#3#5,0.0
x2#1#3#17#5#1#1,0.0
x2#1#3#17#5#1#2,0.0
x2#1#3#17#5#1#3,0.0
x2#1#3#17#5#2#1,0.0
x2#1#3#17#5#2#2,0.0
x2#1#3#17#5#3#1,0.0
x2#1#3#17#5#3#2,25.0
x2#1#3#17#5#3#3,0.0
x2#1#3#17#5#3#4,0.0
x2#1#3#17#5#3#5,0.0
x2#1#3#17#3#1#1,0.0
x2#1#3#17#3#1#2,0.0
x2#1#3#17#3#1#3,0.0
x2#1#3#17#3#2#1,0.0
x2#1#3#17#3#2#2,0.0
x2#1#3#17#3#3#1,0.0
x2#1#3#17#3#3#2,0.0
x2#1#3#17#3#3#3,0.0
x2#1#3#17#3#3#4,0.0
x2#1#3#17#3#3#5,0.0
x2#1#3#18#5#1#1,0.0
x2#1#3#18#5#1#2,0.0
x2#1#3#18#5#1#3,0.0
x2#1#3#18#5#2#1,0.0
x2#1#3#18#5#2#2,0.0
x2#1#3#18#5#3#1,25.0
x2#1#3#18#5#3#2,0.0
x2#1#3#18#5#3#3,0.0
x2#1#3#18#5#3#4,0.0
x2#1#3#18#5#3#5,0.0
x2#1#3#18#3#1#1,0.0
x2#1#3#18#3#1#2,0.0
x2#1#3#18#3#1#3,0.0
x2#1#3#18#3#2#1,0.0
x2#1#3#18#3#2#2,0.0
x2#1#3#18#3#3#1,0.0
x2#1#3#18#3#3#2,0.0
x2#1#3#18#3#3#3,0.0
x2#1#3#18#3#3#4,0.0
x2#1#3#18#3#3#5,0.0
x2#1#3#19#5#1#1,0.0
x2#1#3#19#5#1#2,0.0
x2#1#3#19#5#1#3,0.0
x2#1#3#19#5#2#1,0.0
x2#1#3#19#5#2#2,0.0
x2#1#3#19#5#3#1,0.0
x2#1#3#19#5#3#2,0.0
x2#1#3#19#5#3#3,0.0
x2#1#3#19#5#3#4,0.0
x2#1#3#19#5#3#5,0.0
x2#1#3#19#3#1#1,0.0
x2#1#3#19#3#1#2,0.0
x2#1#3#19#3#1#3,0.0
x2#1#3#19#3#2#1,0.0
x2#1#3#19#3#2#2,0.0
x2#1#3#19#3#3#1,0.0
x2#1#3#19#3#3#2,0.0
x2#1#3#19#3#3#3,0.0
x2#1#3#19#3#3#4,0.0
x2#1#3#19#3#3#5,0.0
x2#1#3#20#5#1#1,0.0
x2#1#3#20#5#1#2,0.0
x2#1#3#20#5#1#3,0.0
x2#1#3#20#5#2#1,0.0
x2#1#3#20#5#2#2,0.0
x2#1#3#20#5#3#1,0.0
x2#1#3#20#5#3#2,0.0
x2#1#3#20#5#3#3,0.0
x2#1#3#20#5#3#4,25.0
x2#1#3#20#5#3#5,0.0
x2#1#3#20#3#1#1,0.0
x2#1#3#20#3#1#2,0.0
x2#1#3#20#3#1#3,0.0
x2#1#3#20#3#2#1,0.0
x2#1#3#20#3#2#2,0.0
x2#1#3#20#3#3#1,0.0
x2#1#3#20#3#3#2,0.0
x2#1#3#20#3#3#3,0.0
x2#1#3#20#3#3#4,0.0
x2#1#3#20#3#3#5,0.0
x2#1#3#21#5#1#1,0.0
x2#1#3#21#5#1#2,0.0
x2#1#3#21#5#1#3,0.0
x2#1#3#21#5#2#1,0.0
x2#1#3#21#5#2#2,0.0
x2#1#3#21#5#3#1,0.0
x2#1#3#21#5#3#2,0.0
x2#1#3#21#5#3#3,0.0
x2#1#3#21#5#3#4,0.0
x2#1#3#21#5#3#5,25.0
x2#1#3#21#3#1#1,0.0
x2#1#3#21#3#1#2,0.0
x2#1#3#21#3#1#3,0.0
x2#1#3#21#3#2#1,0.0
x2#1#3#21#3#2#2,0.0
x2#1#3#21#3#3#1,0.0
x2#1#3#21#3#3#2,0.0
x2#1#3#21#3#3#3,0.0
x2#1#3#21#3#3#4,0.0
x2#1#3#21#3#3#5,0.0
x2#1#3#22#5#1#1,0.0
x2#1#3#22#5#1#2,0.0
x2#1#3#22#5#1#3,0.0
x2#1#3#22#5#2#1,0.0
x2#1#3#22#5#2#2,0.0
x2#1#3#22#5#3#1,0.0
x2#1#3#22#5#3#2,0.0
x2#1#3#22#5#3#3,0.0
x2#1#3#22#5#3#4,0.0
x2#1#3#22#5#3#5,0.0
x2#1#3#22#3#1#1,0.0
x2#1#3#22#3#1#2,0.0
x2#1#3#22#3#1#3,0.0
x2#1#3#22#3#2#1,0.0
x2#1#3#22#3#2#2,0.0
x2#1#3#22#3#3#1,0.0
x2#1#3#22#3#3#2,0.0
x2#1#3#22#3#3#3,0.0
x2#1#3#22#3#3#4,0.0
x2#1#3#22#3#3#5,0.0
x2#1#3#23#5#1#1,0.0
x2#1#3#23#5#1#2,0.0
x2#1#3#23#5#1#3,0.0
x2#1#3#23#5#2#1,0.0
x2#1#3#23#5#2#2,0.0
x2#1#3#23#5#3#1,0.0
x2#1#3#23#5#3#2,0.0
x2#1#3#23#5#3#3,0.0
x2#1#3#23#5#3#4,0.0
x2#1#3#23#5#3#5,0.0
x2#1#3#23#3#1#1,0.0
x2#1#3#23#3#1#2,0.0
x2#1#3#23#3#1#3,0.0
x2#1#3#23#3#2#1,0.0
x2#1#3#23#3#2#2,0.0
x2#1#3#23#3#3#1,0.0
x2#1#3#23#3#3#2,0.0
x2#1#3#23#3#3#3,0.0
x2#1#3#23#3#3#4,0.0
x2#1#3#23#3#3#5,0.0
x2#1#3#24#5#1#1,0.0
x2#1#3#24#5#1#2,0.0
x2#1#3#24#5#1#3,0.0
x2#1#3#24#5#2#1,0.0
x2#1#3#24#5#2#2,0.0
x2#1#3#24#5#3#1,0.0
x2#1#3#24#5#3#2,0.0
x2#1#3#24#5#3#3,0.0
x2#1#3#24#5#3#4,0.0
x2#1#3#24#5#3#5,0.0
x2#1#3#24#3#1#1,0.0
x2#1#3#24#3#1#2,0.0
x2#1#3#24#3#1#3,0.0
x2#1#3#24#3#2#1,0.0
x2#1#3#24#3#2#2,0.0
x2#1#3#24#3#3#1,0.0
x2#1#3#24#3#3#2,0.0
x2#1#3#24#3#3#3,0.0
x2#1#3#24#3#3#4,0.0
x2#1#3#24#3#3#5,0.0
x2#1#3#25#5#1#1,0.0
x2#1#3#25#5#1#2,0.0
x2#1#3#25#5#1#3,0.0
x2#1#3#25#5#2#1,0.0
x2#1#3#25#5#2#2,0.0
x2#1#3#25#5#3#1,0.0
x2#1#3#25#5#3#2,0.0
x2#1#3#25#5#3#3,0.0
x2#1#3#25#5#3#4,0.0
x2#1#3#25#5#3#5,0.0
x2#1#3#25#3#1#1,0.0
x2#1#3#25#3#1#2,0.0
x2#1#3#25#3#1#3,0.0
x2#1#3#25#3#2#1,0.0
x2#1#3#25#3#2#2,0.0
x2#1#3#25#3#3#1,0.0
x2#1#3#25#3#3#2,0.0
x2#1#3#25#3#3#3,0.0
x2#1#3#25#3#3#4,0.0
x2#1#3#25#3#3#5,0.0
x2#1#3#26#5#1#1,0.0
x2#1#3#26#5#1#2,0.0
x2#1#3#26#5#1#3,0.0
x2#1#3#26#5#2#1,0.0
x2#1#3#26#5#2#2,0.0
x2#1#3#26#5#3#1,0.0
x2#1#3#26#5#3#2,0.0
x2#1#3#26#5#3#3,0.0
x2#1#3#26#5#3#4,0.0
x2#1#3#26#5#3#5,0.0
x2#1#3#26#3#1#1,0.0
x2#1#3#26#3#1#2,0.0
x2#1#3#26#3#1#3,0.0
x2#1#3#26#3#2#1,0.0
x2#1#3#26#3#2#2,0.0
x2#1#3#26#3#3#1,0.0
x2#1#3#26#3#3#2,0.0
x2#1#3#26#3#3#3,0.0
x2#1#3#26#3#3#4,0.0
x2#1#3#26#3#3#5,0.0
x2#1#3#27#5#1#1,0.0
x2#1#3#27#5#1#2,0.0
x2#1#3#27#5#1#3,0.0
x2#1#3#27#5#2#1,0.0
x2#1#3#27#5#2#2,0.0
x2#1#3#27#5#3#1,0.0
x2#1#3#27#5#3#2,0.0
x2#1#3#27#5#3#3,0.0
x2#1#3#27#5#3#4,0.0
x2#1#3#27#5#3#5,0.0
x2#1#3#27#3#1#1,0.0
x2#1#3#27#3#1#2,0.0
x2#1#3#27#3#1#3,0.0
x2#1#3#27#3#2#1,0.0
x2#1#3#27#3#2#2,0.0
x2#1#3#27#3#3#1,0.0
x2#1#3#27#3#3#2,0.0
x2#1#3#27#3#3#3,0.0
x2#1#3#27#3#3#4,0.0
x2#1#3#27#3#3#5,0.0
x2#1#3#28#5#1#1,0.0
x2#1#3#28#5#1#2,0.0
x2#1#3#28#5#1#3,0.0
x2#1#3#28#5#2#1,0.0
x2#1#3#28#5#2#2,0.0
x2#1#3#28#5#3#1,0.0
x2#1#3#28#5#3#2,0.0
x2#1#3#28#5#3#3,0.0
x2#1#3#28#5#3#4,0.0
x2#1#3#28#5#3#5,0.0
x2#1#3#28#3#1#1,0.0
x2#1#3#28#3#1#2,0.0
x2#1#3#28#3#1#3,0.0
x2#1#3#28#3#2#1,0.0
x2#1#3#28#3#2#2,0.0
x2#1#3#28#3#3#1,0.0
x2#1#3#28#3#3#2,0.0
x2#1#3#28#3#3#3,0.0
x2#1#3#28#3#3#4,0.0
x2#1#3#28#3#3#5,0.0
x2#1#3#29#5#1#1,0.0
x2#1#3#29#5#1#2,0.0
x2#1#3#29#5#1#3,0.0
x2#1#3#29#5#2#1,0.0
x2#1#3#29#5#2#2,0.0
x2#1#3#29#5#3#1,0.0
x2#1#3#29#5#3#2,0.0
x2#1#3#29#5#3#3,0.0
x2#1#3#29#5#3#4,0.0
x2#1#3#29#5#3#5,0.0
x2#1#3#29#3#1#1,0.0
x2#1#3#29#3#1#2,0.0
x2#1#3#29#3#1#3,0.0
x2#1#3#29#3#2#1,0.0
x2#1#3#29#3#2#2,0.0
x2#1#3#29#3#3#1,0.0
x2#1#3#29#3#3#2,0.0
x2#1#3#29#3#3#3,0.0
x2#1#3#29#3#3#4,0.0
x2#1#3#29#3#3#5,0.0
x2#1#3#30#5#1#1,0.0
x2#1#3#30#5#1#2,0.0
x2#1#3#30#5#1#3,0.0
x2#1#3#30#5#2#1,0.0
x2#1#3#30#5#2#2,0.0
x2#1#3#30#5#3#1,0.0
x2#1#3#30#5#3#2,0.0
x2#1#3#30#5#3#3,0.0
x2#1#3#30#5#3#4,0.0
x2#1#3#30#5#3#5,0.0
x2#1#3#30#3#1#1,0.0
x2#1#3#30#3#1#2,0.0
x2#1#3#30#3#1#3,0.0
x2#1#3#30#3#2#1,0.0
x2#1#3#30#3#2#2,0.0
x2#1#3#30#3#3#1,0.0
x2#1#3#30#3#3#2,0.0
x2#1#3#30#3#3#3,0.0
x2#1#3#30#3#3#4,0.0
x2#1#3#30#3#3#5,0.0
x2#2#5#2#5#1#1,0.0
x#2#5#0#5#1#1,0.0
x2#2#5#2#5#1#2,0.0
x#2#5#0#5#1#2,0.0
x2#2#5#2#5#1#3,0.0
x#2#5#0#5#1#3,0.0
x2#2#5#2#5#2#1,0.0
x#2#5#0#5#2#1,0.0
x2#2#5#2#5#2#2,0.0
x#2#5#0#5#2#2,0.0
x2#2#5#3#5#1#1,0.0
x2#2#5#3#5#1#2,0.0
x2#2#5#3#5#1#3,0.0
x2#2#5#3#5#2#1,0.0
x2#2#5#3#5#2#2,0.0
x2#2#5#4#5#1#1,0.0
x2#2#5#4#5#1#2,0.0
x2#2#5#4#5#1#3,0.0
x2#2#5#4#5#2#1,0.0
x2#2#5#4#5#2#2,0.0
x2#2#5#5#5#1#1,0.0
x2#2#5#5#5#1#2,0.0
x2#2#5#5#5#1#3,0.0
x2#2#5#5#5#2#1,0.0
x2#2#5#5#5#2#2,0.0
x2#2#5#6#5#1#1,0.0
x2#2#5#6#5#1#2,0.0
x2#2#5#6#5#1#3,0.0
x2#2#5#6#5#2#1,0.0
x2#2#5#6#5#2#2,0.0
x2#2#5#7#5#1#1,0.0
x2#2#5#7#5#1#2,0.0
x2#2#5#7#5#1#3,0.0
x2#2#5#7#5#2#1,0.0
x2#2#5#7#5#2#2,0.0
x2#2#5#8#5#1#1,0.0
x2#2#5#8#5#1#2,0.0
x2#2#5#8#5#1#3,0.0
x2#2#5#8#5#2#1,0.0
x2#2#5#8#5#2#2,0.0
x2#2#5#9#5#1#1,0.0
x2#2#5#9#5#1#2,0.0
x2#2#5#9#5#1#3,0.0
x2#2#5#9#5#2#1,0.0
x2#2#5#9#5#2#2,0.0
x2#2#5#10#5#1#1,16.000000000000007
x2#2#5#10#5#1#2,0.0
x2#2#5#10#5#1#3,0.0
x2#2#5#10#5#2#1,0.0
x2#2#5#10#5#2#2,0.0
x2#2#5#11#5#1#1,0.0
x2#2#5#11#5#1#2,0.0
x2#2#5#11#5#1#3,0.0
x2#2#5#11#5#2#1,0.0
x2#2#5#11#5#2#2,0.0
x2#2#5#12#5#1#1,0.0
x2#2#5#12#5#1#2,0.0
x2#2#5#12#5#1#3,0.0
x2#2#5#12#5#2#1,0.0
x2#2#5#12#5#2#2,0.0
x2#2#5#13#5#1#1,0.0
x2#2#5#13#5#1#2,0.0
x2#2#5#13#5#1#3,0.0
x2#2#5#13#5#2#1,0.0
x2#2#5#13#5#2#2,0.0
x2#2#5#14#5#1#1,0.0
x2#2#5#14#5#1#2,0.0
x2#2#5#14#5#1#3,0.0
x2#2#5#14#5#2#1,0.0
x2#2#5#14#5#2#2,0.0
x2#2#5#15#5#1#1,0.0
x2#2#5#15#5#1#2,0.0
x2#2#5#15#5#1#3,0.0
x2#2#5#15#5#2#1,0.0
x2#2#5#15#5#2#2,0.0
x2#2#5#16#5#1#1,0.0
